storm_id,date,latitude,longitude,wind_speed,ne,se,sw,nw
Alberto-1988,1988-08-05T16:00:00Z,32,-77.5,34,0,0,0,0
Alberto-1988,1988-08-05T16:00:00Z,32,-77.5,50,0,0,0,0
Alberto-1988,1988-08-05T16:00:00Z,32,-77.5,64,0,0,0,0
Alberto-1988,1988-08-05T22:00:00Z,32.8,-76.2,34,0,0,0,0
Alberto-1988,1988-08-05T22:00:00Z,32.8,-76.2,50,0,0,0,0
Alberto-1988,1988-08-05T22:00:00Z,32.8,-76.2,64,0,0,0,0
Alberto-1988,1988-08-06T04:00:00Z,34,-75.2,34,0,0,0,0
Alberto-1988,1988-08-06T04:00:00Z,34,-75.2,50,0,0,0,0
Alberto-1988,1988-08-06T04:00:00Z,34,-75.2,64,0,0,0,0
Alberto-1988,1988-08-06T10:00:00Z,35.2,-74.6,34,0,0,0,0
Alberto-1988,1988-08-06T10:00:00Z,35.2,-74.6,50,0,0,0,0
Alberto-1988,1988-08-06T10:00:00Z,35.2,-74.6,64,0,0,0,0
Alberto-1988,1988-08-06T16:00:00Z,37,-73.5,34,0,0,0,0
Alberto-1988,1988-08-06T16:00:00Z,37,-73.5,50,0,0,0,0
Alberto-1988,1988-08-06T16:00:00Z,37,-73.5,64,0,0,0,0
Alberto-1988,1988-08-06T22:00:00Z,38.7,-72.4,34,0,0,0,0
Alberto-1988,1988-08-06T22:00:00Z,38.7,-72.4,50,0,0,0,0
Alberto-1988,1988-08-06T22:00:00Z,38.7,-72.4,64,0,0,0,0
Alberto-1988,1988-08-07T04:00:00Z,40,-70.8,34,0,0,0,0
Alberto-1988,1988-08-07T04:00:00Z,40,-70.8,50,0,0,0,0
Alberto-1988,1988-08-07T04:00:00Z,40,-70.8,64,0,0,0,0
Alberto-1988,1988-08-07T10:00:00Z,41.5,-69,34,100,100,50,50
Alberto-1988,1988-08-07T10:00:00Z,41.5,-69,50,0,0,0,0
Alberto-1988,1988-08-07T10:00:00Z,41.5,-69,64,0,0,0,0
Alberto-1988,1988-08-07T16:00:00Z,43,-67.5,34,100,100,50,50
Alberto-1988,1988-08-07T16:00:00Z,43,-67.5,50,0,0,0,0
Alberto-1988,1988-08-07T16:00:00Z,43,-67.5,64,0,0,0,0
Alberto-1988,1988-08-07T22:00:00Z,45,-65.5,34,NA,NA,NA,NA
Alberto-1988,1988-08-07T22:00:00Z,45,-65.5,50,0,0,0,0
Alberto-1988,1988-08-07T22:00:00Z,45,-65.5,64,0,0,0,0
Alberto-1988,1988-08-08T04:00:00Z,47,-63,34,NA,NA,NA,NA
Alberto-1988,1988-08-08T04:00:00Z,47,-63,50,0,0,0,0
Alberto-1988,1988-08-08T04:00:00Z,47,-63,64,0,0,0,0
Alberto-1988,1988-08-08T10:00:00Z,49,-60,34,0,0,0,0
Alberto-1988,1988-08-08T10:00:00Z,49,-60,50,0,0,0,0
Alberto-1988,1988-08-08T10:00:00Z,49,-60,64,0,0,0,0
Alberto-1988,1988-08-08T16:00:00Z,51,-56,34,0,0,0,0
Alberto-1988,1988-08-08T16:00:00Z,51,-56,50,0,0,0,0
Alberto-1988,1988-08-08T16:00:00Z,51,-56,64,0,0,0,0
Beryl-1988,1988-08-07T22:00:00Z,30.4,-90.3,34,0,0,0,0
Beryl-1988,1988-08-07T22:00:00Z,30.4,-90.3,50,0,0,0,0
Beryl-1988,1988-08-07T22:00:00Z,30.4,-90.3,64,0,0,0,0
Beryl-1988,1988-08-08T04:00:00Z,29.7,-89.7,34,0,0,0,0
Beryl-1988,1988-08-08T04:00:00Z,29.7,-89.7,50,0,0,0,0
Beryl-1988,1988-08-08T04:00:00Z,29.7,-89.7,64,0,0,0,0
Beryl-1988,1988-08-08T10:00:00Z,29.7,-89.4,34,50,50,100,0
Beryl-1988,1988-08-08T10:00:00Z,29.7,-89.4,50,0,0,0,0
Beryl-1988,1988-08-08T10:00:00Z,29.7,-89.4,64,0,0,0,0
Beryl-1988,1988-08-08T16:00:00Z,29.4,-89.2,34,50,50,50,25
Beryl-1988,1988-08-08T16:00:00Z,29.4,-89.2,50,0,0,0,0
Beryl-1988,1988-08-08T16:00:00Z,29.4,-89.2,64,0,0,0,0
Beryl-1988,1988-08-08T22:00:00Z,29.3,-89.1,34,50,100,100,25
Beryl-1988,1988-08-08T22:00:00Z,29.3,-89.1,50,0,0,0,0
Beryl-1988,1988-08-08T22:00:00Z,29.3,-89.1,64,0,0,0,0
Beryl-1988,1988-08-09T04:00:00Z,29.6,-89.5,34,50,75,75,50
Beryl-1988,1988-08-09T04:00:00Z,29.6,-89.5,50,0,0,0,0
Beryl-1988,1988-08-09T04:00:00Z,29.6,-89.5,64,0,0,0,0
Beryl-1988,1988-08-09T10:00:00Z,30.1,-90.4,34,0,150,150,0
Beryl-1988,1988-08-09T10:00:00Z,30.1,-90.4,50,0,0,0,0
Beryl-1988,1988-08-09T10:00:00Z,30.1,-90.4,64,0,0,0,0
Beryl-1988,1988-08-09T16:00:00Z,30.1,-90.9,34,NA,NA,NA,NA
Beryl-1988,1988-08-09T16:00:00Z,30.1,-90.9,50,0,0,0,0
Beryl-1988,1988-08-09T16:00:00Z,30.1,-90.9,64,0,0,0,0
Beryl-1988,1988-08-09T22:00:00Z,30.3,-91.6,34,0,0,0,0
Beryl-1988,1988-08-09T22:00:00Z,30.3,-91.6,50,0,0,0,0
Beryl-1988,1988-08-09T22:00:00Z,30.3,-91.6,64,0,0,0,0
Beryl-1988,1988-08-10T04:00:00Z,30.7,-92.2,34,0,0,0,0
Beryl-1988,1988-08-10T04:00:00Z,30.7,-92.2,50,0,0,0,0
Beryl-1988,1988-08-10T04:00:00Z,30.7,-92.2,64,0,0,0,0
Beryl-1988,1988-08-10T10:00:00Z,31.2,-92.6,34,0,0,0,0
Beryl-1988,1988-08-10T10:00:00Z,31.2,-92.6,50,0,0,0,0
Beryl-1988,1988-08-10T10:00:00Z,31.2,-92.6,64,0,0,0,0
Beryl-1988,1988-08-10T16:00:00Z,31.7,-93.2,34,0,0,0,0
Beryl-1988,1988-08-10T16:00:00Z,31.7,-93.2,50,0,0,0,0
Beryl-1988,1988-08-10T16:00:00Z,31.7,-93.2,64,0,0,0,0
Chris-1988,1988-08-21T10:00:00Z,14.9,-43.3,34,0,0,0,0
Chris-1988,1988-08-21T10:00:00Z,14.9,-43.3,50,0,0,0,0
Chris-1988,1988-08-21T10:00:00Z,14.9,-43.3,64,0,0,0,0
Chris-1988,1988-08-21T16:00:00Z,14.6,-45.7,34,0,0,0,0
Chris-1988,1988-08-21T16:00:00Z,14.6,-45.7,50,0,0,0,0
Chris-1988,1988-08-21T16:00:00Z,14.6,-45.7,64,0,0,0,0
Chris-1988,1988-08-21T22:00:00Z,14.6,-47.8,34,0,0,0,0
Chris-1988,1988-08-21T22:00:00Z,14.6,-47.8,50,0,0,0,0
Chris-1988,1988-08-21T22:00:00Z,14.6,-47.8,64,0,0,0,0
Chris-1988,1988-08-22T04:00:00Z,14.7,-49.9,34,0,0,0,0
Chris-1988,1988-08-22T04:00:00Z,14.7,-49.9,50,0,0,0,0
Chris-1988,1988-08-22T04:00:00Z,14.7,-49.9,64,0,0,0,0
Chris-1988,1988-08-22T10:00:00Z,14.8,-51.9,34,0,0,0,0
Chris-1988,1988-08-22T10:00:00Z,14.8,-51.9,50,0,0,0,0
Chris-1988,1988-08-22T10:00:00Z,14.8,-51.9,64,0,0,0,0
Chris-1988,1988-08-22T16:00:00Z,15.1,-54,34,0,0,0,0
Chris-1988,1988-08-22T16:00:00Z,15.1,-54,50,0,0,0,0
Chris-1988,1988-08-22T16:00:00Z,15.1,-54,64,0,0,0,0
Chris-1988,1988-08-22T22:00:00Z,15.3,-55.7,34,0,0,0,0
Chris-1988,1988-08-22T22:00:00Z,15.3,-55.7,50,0,0,0,0
Chris-1988,1988-08-22T22:00:00Z,15.3,-55.7,64,0,0,0,0
Chris-1988,1988-08-23T04:00:00Z,15.6,-57.5,34,0,0,0,0
Chris-1988,1988-08-23T04:00:00Z,15.6,-57.5,50,0,0,0,0
Chris-1988,1988-08-23T04:00:00Z,15.6,-57.5,64,0,0,0,0
Chris-1988,1988-08-23T10:00:00Z,16,-59.2,34,0,0,0,0
Chris-1988,1988-08-23T10:00:00Z,16,-59.2,50,0,0,0,0
Chris-1988,1988-08-23T10:00:00Z,16,-59.2,64,0,0,0,0
Chris-1988,1988-08-23T16:00:00Z,16.3,-61,34,0,0,0,0
Chris-1988,1988-08-23T16:00:00Z,16.3,-61,50,0,0,0,0
Chris-1988,1988-08-23T16:00:00Z,16.3,-61,64,0,0,0,0
Chris-1988,1988-08-23T22:00:00Z,16.7,-62.4,34,0,0,0,0
Chris-1988,1988-08-23T22:00:00Z,16.7,-62.4,50,0,0,0,0
Chris-1988,1988-08-23T22:00:00Z,16.7,-62.4,64,0,0,0,0
Chris-1988,1988-08-24T04:00:00Z,16.9,-63.8,34,0,0,0,0
Chris-1988,1988-08-24T04:00:00Z,16.9,-63.8,50,0,0,0,0
Chris-1988,1988-08-24T04:00:00Z,16.9,-63.8,64,0,0,0,0
Chris-1988,1988-08-24T10:00:00Z,17.2,-65.2,34,0,0,0,0
Chris-1988,1988-08-24T10:00:00Z,17.2,-65.2,50,0,0,0,0
Chris-1988,1988-08-24T10:00:00Z,17.2,-65.2,64,0,0,0,0
Chris-1988,1988-08-24T16:00:00Z,17.5,-66.7,34,0,0,0,0
Chris-1988,1988-08-24T16:00:00Z,17.5,-66.7,50,0,0,0,0
Chris-1988,1988-08-24T16:00:00Z,17.5,-66.7,64,0,0,0,0
Chris-1988,1988-08-24T22:00:00Z,17.8,-67.8,34,0,0,0,0
Chris-1988,1988-08-24T22:00:00Z,17.8,-67.8,50,0,0,0,0
Chris-1988,1988-08-24T22:00:00Z,17.8,-67.8,64,0,0,0,0
Chris-1988,1988-08-25T04:00:00Z,18.2,-68.8,34,0,0,0,0
Chris-1988,1988-08-25T04:00:00Z,18.2,-68.8,50,0,0,0,0
Chris-1988,1988-08-25T04:00:00Z,18.2,-68.8,64,0,0,0,0
Chris-1988,1988-08-25T10:00:00Z,18.5,-69.8,34,0,0,0,0
Chris-1988,1988-08-25T10:00:00Z,18.5,-69.8,50,0,0,0,0
Chris-1988,1988-08-25T10:00:00Z,18.5,-69.8,64,0,0,0,0
Chris-1988,1988-08-25T16:00:00Z,19.1,-70.9,34,0,0,0,0
Chris-1988,1988-08-25T16:00:00Z,19.1,-70.9,50,0,0,0,0
Chris-1988,1988-08-25T16:00:00Z,19.1,-70.9,64,0,0,0,0
Chris-1988,1988-08-25T22:00:00Z,19.8,-72.1,34,0,0,0,0
Chris-1988,1988-08-25T22:00:00Z,19.8,-72.1,50,0,0,0,0
Chris-1988,1988-08-25T22:00:00Z,19.8,-72.1,64,0,0,0,0
Chris-1988,1988-08-26T04:00:00Z,20.5,-73.2,34,0,0,0,0
Chris-1988,1988-08-26T04:00:00Z,20.5,-73.2,50,0,0,0,0
Chris-1988,1988-08-26T04:00:00Z,20.5,-73.2,64,0,0,0,0
Chris-1988,1988-08-26T10:00:00Z,21.5,-74.2,34,0,0,0,0
Chris-1988,1988-08-26T10:00:00Z,21.5,-74.2,50,0,0,0,0
Chris-1988,1988-08-26T10:00:00Z,21.5,-74.2,64,0,0,0,0
Chris-1988,1988-08-26T16:00:00Z,22.5,-75.4,34,0,0,0,0
Chris-1988,1988-08-26T16:00:00Z,22.5,-75.4,50,0,0,0,0
Chris-1988,1988-08-26T16:00:00Z,22.5,-75.4,64,0,0,0,0
Chris-1988,1988-08-26T22:00:00Z,23.3,-76.2,34,0,0,0,0
Chris-1988,1988-08-26T22:00:00Z,23.3,-76.2,50,0,0,0,0
Chris-1988,1988-08-26T22:00:00Z,23.3,-76.2,64,0,0,0,0
Chris-1988,1988-08-27T04:00:00Z,24.1,-77.2,34,0,0,0,0
Chris-1988,1988-08-27T04:00:00Z,24.1,-77.2,50,0,0,0,0
Chris-1988,1988-08-27T04:00:00Z,24.1,-77.2,64,0,0,0,0
Chris-1988,1988-08-27T10:00:00Z,24.9,-78.1,34,0,0,0,0
Chris-1988,1988-08-27T10:00:00Z,24.9,-78.1,50,0,0,0,0
Chris-1988,1988-08-27T10:00:00Z,24.9,-78.1,64,0,0,0,0
Chris-1988,1988-08-27T16:00:00Z,25.8,-79,34,0,0,0,0
Chris-1988,1988-08-27T16:00:00Z,25.8,-79,50,0,0,0,0
Chris-1988,1988-08-27T16:00:00Z,25.8,-79,64,0,0,0,0
Chris-1988,1988-08-27T22:00:00Z,26.8,-79.7,34,0,0,0,0
Chris-1988,1988-08-27T22:00:00Z,26.8,-79.7,50,0,0,0,0
Chris-1988,1988-08-27T22:00:00Z,26.8,-79.7,64,0,0,0,0
Chris-1988,1988-08-28T04:00:00Z,28.2,-80,34,100,100,20,20
Chris-1988,1988-08-28T04:00:00Z,28.2,-80,50,0,0,0,0
Chris-1988,1988-08-28T04:00:00Z,28.2,-80,64,0,0,0,0
Chris-1988,1988-08-28T10:00:00Z,30.8,-80.8,34,100,100,0,0
Chris-1988,1988-08-28T10:00:00Z,30.8,-80.8,50,0,0,0,0
Chris-1988,1988-08-28T10:00:00Z,30.8,-80.8,64,0,0,0,0
Chris-1988,1988-08-28T16:00:00Z,32.8,-81.1,34,NA,NA,NA,NA
Chris-1988,1988-08-28T16:00:00Z,32.8,-81.1,50,0,0,0,0
Chris-1988,1988-08-28T16:00:00Z,32.8,-81.1,64,0,0,0,0
Chris-1988,1988-08-28T22:00:00Z,34.1,-81.1,34,0,0,0,0
Chris-1988,1988-08-28T22:00:00Z,34.1,-81.1,50,0,0,0,0
Chris-1988,1988-08-28T22:00:00Z,34.1,-81.1,64,0,0,0,0
Chris-1988,1988-08-29T04:00:00Z,35.8,-80.6,34,0,0,0,0
Chris-1988,1988-08-29T04:00:00Z,35.8,-80.6,50,0,0,0,0
Chris-1988,1988-08-29T04:00:00Z,35.8,-80.6,64,0,0,0,0
Chris-1988,1988-08-29T10:00:00Z,37.5,-79.5,34,0,0,0,0
Chris-1988,1988-08-29T10:00:00Z,37.5,-79.5,50,0,0,0,0
Chris-1988,1988-08-29T10:00:00Z,37.5,-79.5,64,0,0,0,0
Chris-1988,1988-08-29T16:00:00Z,39.2,-77.6,34,0,0,0,0
Chris-1988,1988-08-29T16:00:00Z,39.2,-77.6,50,0,0,0,0
Chris-1988,1988-08-29T16:00:00Z,39.2,-77.6,64,0,0,0,0
Chris-1988,1988-08-29T22:00:00Z,41.2,-73.6,34,0,0,0,0
Chris-1988,1988-08-29T22:00:00Z,41.2,-73.6,50,0,0,0,0
Chris-1988,1988-08-29T22:00:00Z,41.2,-73.6,64,0,0,0,0
Chris-1988,1988-08-30T04:00:00Z,43.5,-69.9,34,0,0,0,0
Chris-1988,1988-08-30T04:00:00Z,43.5,-69.9,50,0,0,0,0
Chris-1988,1988-08-30T04:00:00Z,43.5,-69.9,64,0,0,0,0
Chris-1988,1988-08-30T10:00:00Z,45,-65,34,0,0,0,0
Chris-1988,1988-08-30T10:00:00Z,45,-65,50,0,0,0,0
Chris-1988,1988-08-30T10:00:00Z,45,-65,64,0,0,0,0
Chris-1988,1988-08-30T16:00:00Z,46.5,-60,34,0,0,0,0
Chris-1988,1988-08-30T16:00:00Z,46.5,-60,50,0,0,0,0
Chris-1988,1988-08-30T16:00:00Z,46.5,-60,64,0,0,0,0
Debby-1988,1988-08-31T16:00:00Z,20.1,-91,34,0,0,0,0
Debby-1988,1988-08-31T16:00:00Z,20.1,-91,50,0,0,0,0
Debby-1988,1988-08-31T16:00:00Z,20.1,-91,64,0,0,0,0
Debby-1988,1988-08-31T22:00:00Z,20.2,-91.7,34,0,0,0,0
Debby-1988,1988-08-31T22:00:00Z,20.2,-91.7,50,0,0,0,0
Debby-1988,1988-08-31T22:00:00Z,20.2,-91.7,64,0,0,0,0
Debby-1988,1988-09-01T04:00:00Z,20.3,-92.4,34,0,0,0,0
Debby-1988,1988-09-01T04:00:00Z,20.3,-92.4,50,0,0,0,0
Debby-1988,1988-09-01T04:00:00Z,20.3,-92.4,64,0,0,0,0
Debby-1988,1988-09-01T10:00:00Z,20.4,-93.1,34,0,0,0,0
Debby-1988,1988-09-01T10:00:00Z,20.4,-93.1,50,0,0,0,0
Debby-1988,1988-09-01T10:00:00Z,20.4,-93.1,64,0,0,0,0
Debby-1988,1988-09-01T16:00:00Z,20.5,-93.8,34,0,0,0,0
Debby-1988,1988-09-01T16:00:00Z,20.5,-93.8,50,0,0,0,0
Debby-1988,1988-09-01T16:00:00Z,20.5,-93.8,64,0,0,0,0
Debby-1988,1988-09-01T22:00:00Z,20.6,-94.5,34,0,0,0,0
Debby-1988,1988-09-01T22:00:00Z,20.6,-94.5,50,0,0,0,0
Debby-1988,1988-09-01T22:00:00Z,20.6,-94.5,64,0,0,0,0
Debby-1988,1988-09-02T04:00:00Z,20.7,-95.2,34,NA,NA,NA,NA
Debby-1988,1988-09-02T04:00:00Z,20.7,-95.2,50,0,0,0,0
Debby-1988,1988-09-02T04:00:00Z,20.7,-95.2,64,0,0,0,0
Debby-1988,1988-09-02T10:00:00Z,20.8,-95.9,34,50,50,50,50
Debby-1988,1988-09-02T10:00:00Z,20.8,-95.9,50,NA,NA,NA,NA
Debby-1988,1988-09-02T10:00:00Z,20.8,-95.9,64,0,0,0,0
Debby-1988,1988-09-02T16:00:00Z,20.8,-96.6,34,75,75,75,75
Debby-1988,1988-09-02T16:00:00Z,20.8,-96.6,50,25,25,25,25
Debby-1988,1988-09-02T16:00:00Z,20.8,-96.6,64,10,10,10,10
Debby-1988,1988-09-02T22:00:00Z,20.7,-97.3,34,NA,NA,NA,NA
Debby-1988,1988-09-02T22:00:00Z,20.7,-97.3,50,NA,NA,NA,NA
Debby-1988,1988-09-02T22:00:00Z,20.7,-97.3,64,NA,NA,NA,NA
Debby-1988,1988-09-03T04:00:00Z,20.5,-98.1,34,NA,NA,NA,NA
Debby-1988,1988-09-03T04:00:00Z,20.5,-98.1,50,NA,NA,NA,NA
Debby-1988,1988-09-03T04:00:00Z,20.5,-98.1,64,0,0,0,0
Debby-1988,1988-09-03T10:00:00Z,20.3,-98.9,34,NA,NA,NA,NA
Debby-1988,1988-09-03T10:00:00Z,20.3,-98.9,50,0,0,0,0
Debby-1988,1988-09-03T10:00:00Z,20.3,-98.9,64,0,0,0,0
Debby-1988,1988-09-03T16:00:00Z,20,-99.8,34,0,0,0,0
Debby-1988,1988-09-03T16:00:00Z,20,-99.8,50,0,0,0,0
Debby-1988,1988-09-03T16:00:00Z,20,-99.8,64,0,0,0,0
Debby-1988,1988-09-03T22:00:00Z,19.8,-100.7,34,0,0,0,0
Debby-1988,1988-09-03T22:00:00Z,19.8,-100.7,50,0,0,0,0
Debby-1988,1988-09-03T22:00:00Z,19.8,-100.7,64,0,0,0,0
Debby-1988,1988-09-04T04:00:00Z,19.6,-101.6,34,0,0,0,0
Debby-1988,1988-09-04T04:00:00Z,19.6,-101.6,50,0,0,0,0
Debby-1988,1988-09-04T04:00:00Z,19.6,-101.6,64,0,0,0,0
Debby-1988,1988-09-04T10:00:00Z,19.5,-102.5,34,0,0,0,0
Debby-1988,1988-09-04T10:00:00Z,19.5,-102.5,50,0,0,0,0
Debby-1988,1988-09-04T10:00:00Z,19.5,-102.5,64,0,0,0,0
Debby-1988,1988-09-04T16:00:00Z,19.4,-103.4,34,0,0,0,0
Debby-1988,1988-09-04T16:00:00Z,19.4,-103.4,50,0,0,0,0
Debby-1988,1988-09-04T16:00:00Z,19.4,-103.4,64,0,0,0,0
Debby-1988,1988-09-04T22:00:00Z,19.5,-104.3,34,0,0,0,0
Debby-1988,1988-09-04T22:00:00Z,19.5,-104.3,50,0,0,0,0
Debby-1988,1988-09-04T22:00:00Z,19.5,-104.3,64,0,0,0,0
Debby-1988,1988-09-05T04:00:00Z,19.6,-105.1,34,0,0,0,0
Debby-1988,1988-09-05T04:00:00Z,19.6,-105.1,50,0,0,0,0
Debby-1988,1988-09-05T04:00:00Z,19.6,-105.1,64,0,0,0,0
Debby-1988,1988-09-05T10:00:00Z,19.9,-105.9,34,0,0,0,0
Debby-1988,1988-09-05T10:00:00Z,19.9,-105.9,50,0,0,0,0
Debby-1988,1988-09-05T10:00:00Z,19.9,-105.9,64,0,0,0,0
Debby-1988,1988-09-05T16:00:00Z,20.5,-106.4,34,0,0,0,0
Debby-1988,1988-09-05T16:00:00Z,20.5,-106.4,50,0,0,0,0
Debby-1988,1988-09-05T16:00:00Z,20.5,-106.4,64,0,0,0,0
Debby-1988,1988-09-05T22:00:00Z,21,-106.8,34,0,0,0,0
Debby-1988,1988-09-05T22:00:00Z,21,-106.8,50,0,0,0,0
Debby-1988,1988-09-05T22:00:00Z,21,-106.8,64,0,0,0,0
Debby-1988,1988-09-06T04:00:00Z,21.5,-107.1,34,0,0,0,0
Debby-1988,1988-09-06T04:00:00Z,21.5,-107.1,50,0,0,0,0
Debby-1988,1988-09-06T04:00:00Z,21.5,-107.1,64,0,0,0,0
Debby-1988,1988-09-06T10:00:00Z,22,-107.4,34,0,0,0,0
Debby-1988,1988-09-06T10:00:00Z,22,-107.4,50,0,0,0,0
Debby-1988,1988-09-06T10:00:00Z,22,-107.4,64,0,0,0,0
Debby-1988,1988-09-06T16:00:00Z,22.5,-107.7,34,0,0,0,0
Debby-1988,1988-09-06T16:00:00Z,22.5,-107.7,50,0,0,0,0
Debby-1988,1988-09-06T16:00:00Z,22.5,-107.7,64,0,0,0,0
Debby-1988,1988-09-06T22:00:00Z,23,-108,34,0,0,0,0
Debby-1988,1988-09-06T22:00:00Z,23,-108,50,0,0,0,0
Debby-1988,1988-09-06T22:00:00Z,23,-108,64,0,0,0,0
Debby-1988,1988-09-07T04:00:00Z,23.5,-108.3,34,0,0,0,0
Debby-1988,1988-09-07T04:00:00Z,23.5,-108.3,50,0,0,0,0
Debby-1988,1988-09-07T04:00:00Z,23.5,-108.3,64,0,0,0,0
Debby-1988,1988-09-07T10:00:00Z,23.9,-108.5,34,0,0,0,0
Debby-1988,1988-09-07T10:00:00Z,23.9,-108.5,50,0,0,0,0
Debby-1988,1988-09-07T10:00:00Z,23.9,-108.5,64,0,0,0,0
Debby-1988,1988-09-07T16:00:00Z,24.2,-108.7,34,0,0,0,0
Debby-1988,1988-09-07T16:00:00Z,24.2,-108.7,50,0,0,0,0
Debby-1988,1988-09-07T16:00:00Z,24.2,-108.7,64,0,0,0,0
Debby-1988,1988-09-07T22:00:00Z,24.4,-108.9,34,0,0,0,0
Debby-1988,1988-09-07T22:00:00Z,24.4,-108.9,50,0,0,0,0
Debby-1988,1988-09-07T22:00:00Z,24.4,-108.9,64,0,0,0,0
Debby-1988,1988-09-08T04:00:00Z,24.3,-109.1,34,0,0,0,0
Debby-1988,1988-09-08T04:00:00Z,24.3,-109.1,50,0,0,0,0
Debby-1988,1988-09-08T04:00:00Z,24.3,-109.1,64,0,0,0,0
Debby-1988,1988-09-08T10:00:00Z,24.2,-109.3,34,0,0,0,0
Debby-1988,1988-09-08T10:00:00Z,24.2,-109.3,50,0,0,0,0
Debby-1988,1988-09-08T10:00:00Z,24.2,-109.3,64,0,0,0,0
Debby-1988,1988-09-08T16:00:00Z,24,-109,34,0,0,0,0
Debby-1988,1988-09-08T16:00:00Z,24,-109,50,0,0,0,0
Debby-1988,1988-09-08T16:00:00Z,24,-109,64,0,0,0,0
Ernesto-1988,1988-09-02T22:00:00Z,32.5,-60.5,34,0,0,0,0
Ernesto-1988,1988-09-02T22:00:00Z,32.5,-60.5,50,0,0,0,0
Ernesto-1988,1988-09-02T22:00:00Z,32.5,-60.5,64,0,0,0,0
Ernesto-1988,1988-09-03T04:00:00Z,33.1,-59.2,34,0,0,0,0
Ernesto-1988,1988-09-03T04:00:00Z,33.1,-59.2,50,0,0,0,0
Ernesto-1988,1988-09-03T04:00:00Z,33.1,-59.2,64,0,0,0,0
Ernesto-1988,1988-09-03T10:00:00Z,34.3,-56.5,34,0,0,0,0
Ernesto-1988,1988-09-03T10:00:00Z,34.3,-56.5,50,0,0,0,0
Ernesto-1988,1988-09-03T10:00:00Z,34.3,-56.5,64,0,0,0,0
Ernesto-1988,1988-09-03T16:00:00Z,35.2,-53.1,34,30,30,30,30
Ernesto-1988,1988-09-03T16:00:00Z,35.2,-53.1,50,0,0,0,0
Ernesto-1988,1988-09-03T16:00:00Z,35.2,-53.1,64,0,0,0,0
Ernesto-1988,1988-09-03T22:00:00Z,35.9,-49.5,34,30,30,30,30
Ernesto-1988,1988-09-03T22:00:00Z,35.9,-49.5,50,0,0,0,0
Ernesto-1988,1988-09-03T22:00:00Z,35.9,-49.5,64,0,0,0,0
Ernesto-1988,1988-09-04T04:00:00Z,36.6,-44.4,34,200,200,100,0
Ernesto-1988,1988-09-04T04:00:00Z,36.6,-44.4,50,0,0,0,0
Ernesto-1988,1988-09-04T04:00:00Z,36.6,-44.4,64,0,0,0,0
Ernesto-1988,1988-09-04T10:00:00Z,38,-39.5,34,200,200,100,100
Ernesto-1988,1988-09-04T10:00:00Z,38,-39.5,50,NA,NA,NA,NA
Ernesto-1988,1988-09-04T10:00:00Z,38,-39.5,64,0,0,0,0
Ernesto-1988,1988-09-04T16:00:00Z,40.2,-35,34,200,200,100,100
Ernesto-1988,1988-09-04T16:00:00Z,40.2,-35,50,NA,NA,NA,NA
Ernesto-1988,1988-09-04T16:00:00Z,40.2,-35,64,0,0,0,0
Ernesto-1988,1988-09-04T22:00:00Z,43.1,-29.7,34,NA,NA,NA,NA
Ernesto-1988,1988-09-04T22:00:00Z,43.1,-29.7,50,NA,NA,NA,NA
Ernesto-1988,1988-09-04T22:00:00Z,43.1,-29.7,64,0,0,0,0
Not Named-1988,1988-09-06T22:00:00Z,12.5,-17.5,34,0,0,0,0
Not Named-1988,1988-09-06T22:00:00Z,12.5,-17.5,50,0,0,0,0
Not Named-1988,1988-09-06T22:00:00Z,12.5,-17.5,64,0,0,0,0
Not Named-1988,1988-09-07T04:00:00Z,13.1,-18,34,0,0,0,0
Not Named-1988,1988-09-07T04:00:00Z,13.1,-18,50,0,0,0,0
Not Named-1988,1988-09-07T04:00:00Z,13.1,-18,64,0,0,0,0
Not Named-1988,1988-09-07T10:00:00Z,13.8,-18.5,34,NA,NA,NA,NA
Not Named-1988,1988-09-07T10:00:00Z,13.8,-18.5,50,0,0,0,0
Not Named-1988,1988-09-07T10:00:00Z,13.8,-18.5,64,0,0,0,0
Not Named-1988,1988-09-07T16:00:00Z,14.8,-19,34,NA,NA,NA,NA
Not Named-1988,1988-09-07T16:00:00Z,14.8,-19,50,0,0,0,0
Not Named-1988,1988-09-07T16:00:00Z,14.8,-19,64,0,0,0,0
Not Named-1988,1988-09-07T22:00:00Z,15.3,-19.1,34,NA,NA,NA,NA
Not Named-1988,1988-09-07T22:00:00Z,15.3,-19.1,50,0,0,0,0
Not Named-1988,1988-09-07T22:00:00Z,15.3,-19.1,64,0,0,0,0
Not Named-1988,1988-09-08T04:00:00Z,16.4,-19.8,34,NA,NA,NA,NA
Not Named-1988,1988-09-08T04:00:00Z,16.4,-19.8,50,0,0,0,0
Not Named-1988,1988-09-08T04:00:00Z,16.4,-19.8,64,0,0,0,0
Not Named-1988,1988-09-08T10:00:00Z,17.5,-20.5,34,NA,NA,NA,NA
Not Named-1988,1988-09-08T10:00:00Z,17.5,-20.5,50,NA,NA,NA,NA
Not Named-1988,1988-09-08T10:00:00Z,17.5,-20.5,64,0,0,0,0
Not Named-1988,1988-09-08T16:00:00Z,18.8,-21,34,NA,NA,NA,NA
Not Named-1988,1988-09-08T16:00:00Z,18.8,-21,50,NA,NA,NA,NA
Not Named-1988,1988-09-08T16:00:00Z,18.8,-21,64,0,0,0,0
